# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.11.2
#@/tick	13972
#@/user_id	036845c7-2634-4d65-b057-ba3ac1d41d55
yi nian 	一年	c=0 d=0.1 t=11103
yi nian yo gei 	一年喲給	c=1 d=1 t=11104
yi pi 	一批	c=1 d=1 t=3580
yi ping 	一平	c=0 d=0.1 t=2679
yi ping fang 	一平方	c=5 d=2.28577 t=6577
yi qi 	一起	c=7 d=1.00875 t=10563
yi qian 	以前	c=8 d=1.01088 t=13949
yi qing 	疫情	c=1 d=1 t=2256
yi quan 	一圈	c=1 d=1 t=2914
yi qun 	一羣	c=1 d=1 t=35
yi shang 	以上	c=2 d=1 t=11026
yi sheng 	一聲	c=1 d=1 t=7410
yi shi 	一室	c=0 d=0.1 t=6859
yi shi 	以示	c=0 d=0.1 t=6858
yi shi hu 	一室戶	c=1 d=1 t=6860
yi shi hu 	以示戶	c=1 d=1 t=6859
yi shi tong ren 	一视同仁	c=1 d=1 t=12745
yi si 	一絲	c=1 d=1 t=1381
yi si 	意思	c=8 d=1 t=13587
yi sui 	一歲	c=1 d=1 t=1960
yi tan si shui 	一潭死水	c=1 d=1 t=12697
yi tao 	一套	c=7 d=1.57116 t=13176
yi tian 	一天	c=4 d=1 t=8902
yi tian tian 	一天天	c=1 d=1 t=4160
yi tiao 	一條	c=1 d=1 t=903
yi wan 	一晚	c=1 d=1 t=11192
yi wei 	以爲	c=2 d=1 t=9710
yi wu 	義務	c=1 d=1 t=7153
yi xi 	依稀	c=1 d=1 t=9098
yi xi hua 	一席話	c=1 d=1 t=7017
yi xia 	一下	c=40 d=0.944227 t=13874
yi xia 	以下	c=3 d=1.33622 t=11853
yi xie 	一些	c=6 d=1.98021 t=13814
yi yang 	一樣	c=19 d=1.1551 t=13333
yi yi 	意義	c=1 d=1 t=5272
yi you 	已有	c=1 d=1 t=11467
yi yuan 	一院	c=4 d=3.17912 t=13678
yi yuan 	醫院	c=6 d=3.1265 t=13850
yi zhi 	一直	c=9 d=1.00013 t=12573
yi zhi 	一致	c=1 d=1 t=7699
yi zhi dan shen 	一直單身	c=1 d=1 t=1658
yi zhong 	一種	c=3 d=1.08995 t=9206
yi zhong mo qi 	一種默契	c=1 d=1 t=7878
yi zhou 	一周	c=4 d=2.5041 t=13711
yin dao 	引導	c=3 d=2.27211 t=9500
yin dao 	陰道	c=1 d=1 t=9407
yin fa 	引發	c=2 d=1.99501 t=13263
yin hang 	銀行	c=3 d=1 t=9832
yin hang ka 	銀行卡	c=3 d=1.91851 t=13776
yin hang ka hao 	銀行卡號	c=1 d=1 t=13760
yin liu 	引流	c=1 d=1 t=9015
yin si 	銀絲	c=1 d=1 t=3316
yin si 	隱私	c=9 d=2.80358 t=5426
yin wei 	因爲	c=8 d=1 t=11542
yin xi 	因襲	c=1 d=1 t=5989
yin xiang 	印象	c=2 d=1 t=12013
yin yong 	引用	c=3 d=1 t=11105
ying 	贏	c=1 d=1 t=5724
ying dui 	應對	c=1 d=1 t=11241
ying gai 	應該	c=22 d=1.37379 t=13905
ying gai shi 	應該是	c=2 d=1 t=11476
ying jian 	硬件	c=3 d=2.00361 t=5991
ying jiang 	鷹醬	c=1 d=1 t=1507
ying le 	贏了	c=1 d=1 t=10884
ying wen ban 	英文版	c=1 d=1 t=5356
ying xiang 	影響	c=9 d=1.00009 t=13575
ying xiang bu da 	影響不大	c=1 d=1 t=1134
ying xing 	硬性	c=0 d=0.1 t=2858
ying xing biao zhun 	硬性標準	c=1 d=1 t=2859
ying yong 	應用	c=0 d=0.1 t=5318
ying yong bao 	應用寶	c=1 d=1 t=5319
ying yu 	盈餘	c=1 d=1 t=12449
yo 	喲	c=0 d=0.103839 t=11755
yong 	用	c=23 d=3.30208 t=13908
yong da 	用大	c=1 d=1 t=462
yong guo 	用過	c=2 d=1 t=13833
yong hu 	用戶	c=20 d=1.18979 t=10745
yong hu shu 	用戶數	c=2 d=1.53259 t=9087
yong qi 	勇氣	c=1 d=1 t=6430
yong yu 	用於	c=1 d=1 t=11525
yong yuan 	永遠	c=1 d=1 t=400
you 	又	c=48 d=1.00001 t=13946
you 	有	c=89 d=2.45825 t=13953
you 	遊	c=0 d=0.1 t=2539
you bian hua 	又變化	c=1 d=1 t=9201
you bing 	有病	c=1 d=1 t=440
you bu 	又不	c=0 d=0.100054 t=13646
you bu fang ai 	又不妨礙	c=1 d=1 t=12144
you bu ji 	又不急	c=1 d=1 t=6352
you bu neng 	又不能	c=1 d=1 t=3445
you bu ren shi 	又不認識	c=1 d=1 t=8015
you bu shi 	又不是	c=3 d=0.18046 t=9757
you bu shi wo men 	又不是我們	c=1 d=1 t=9758
you bu yao 	又不要	c=1 d=1 t=13647
you de 	有的	c=1 d=1 t=7880
you de ren 	有的人	c=1 d=1 t=10928
you dian 	有點	c=16 d=1.00458 t=13877
you dian kuai 	有點快	c=1 d=1 t=2562
you duo shao 	有多少	c=2 d=1.10593 t=13171
you gei 	又給	c=0 d=0.1 t=1752
you gei wo 	又給我	c=1 d=1 t=1753
you guan 	有關	c=1 d=1 t=2487
you hai zi 	有孩子	c=1 d=1 t=5246
you hua 	優化	c=2 d=1 t=11696
you ke neng 	有可能	c=1 d=1 t=9507
you keng 	有坑	c=1 d=1 t=12173
you kong 	有空	c=1 d=1.03214 t=11174
you kong ma 	有空嗎	c=1 d=1 t=10948
you lai 	又來	c=2 d=1.11192 t=8643
you mei you 	又沒有	c=2 d=1 t=13626
you mei you 	有沒有	c=7 d=1.38036 t=11859
you ming 	有名	c=1 d=1 t=5034
you qian 	有錢	c=5 d=1.08113 t=13563
you qu 	又去	c=1 d=1 t=3204
you ren 	有人	c=0 d=0.1 t=7834
you ren bu yao lian 	有人不要脸	c=1 d=1 t=7835
you sha 	有啥	c=1 d=1 t=7029
you shen me 	有神麼	c=2 d=1 t=10051
you shi 	又是	c=3 d=1.00141 t=9521
you shi 	有事	c=2 d=1.01878 t=8206
you shi hou 	有時候	c=3 d=1 t=11314
you shi li 	有實力	c=1 d=1 t=13100
you shi you 	有時有	c=1 d=1 t=1691
you suo 	有所	c=1 d=1 t=1337
you wen ti 	有問題	c=5 d=1 t=10923
you xian 	優先	c=1 d=1 t=6208
you xian 	有線	c=1 d=1 t=9373
you xiao 	有效	c=4 d=3.7573 t=2160
you xie 	有些	c=1 d=1 t=8786
you xie dong xi 	又寫東西	c=1 d=1 t=3427
you xie shi qing 	有些事情	c=2 d=1 t=8782
you yao 	又要	c=1 d=1 t=3586
you yi 	有一	c=0 d=0.1 t=1697
you yi ge 	又一個	c=1 d=1 t=4664
you yi jiu you 	有一就有	c=1 d=1 t=1698
you yi si 	有意思	c=2 d=1 t=10253
you yong 	有用	c=1 d=1 t=8189
you yu 	猶豫	c=1 d=1 t=6337
yu 	於	c=3 d=1.41478 t=7697
yu 	玉	c=1 d=1 t=1276
yu 	與	c=3 d=1.36163 t=11828
yu dao 	遇到	c=4 d=1 t=10605
yu du 	預讀	c=1 d=1 t=2227
yu jian 	遇見	c=0 d=0.1 t=1786
yu jian duo le 	遇見多了	c=1 d=1 t=1787
yu kuan 	餘款	c=1 d=1 t=12542
yu lan 	預覽	c=3 d=1.98029 t=11003
yu lun 	域論	c=1 d=1 t=13482
yu lun 	輿論	c=1 d=1 t=13483
yu ming 	余明	c=1 d=1 t=11372
yu ming 	域名	c=1 d=1 t=11373
yu qian 	餘錢	c=1 d=1 t=5807
yu yan 	語言	c=1 d=1 t=5365
yu zhi 	與之	c=1 d=1 t=7726
yuan 	原	c=2 d=1.67368 t=2162
yuan 	遠	c=4 d=1.98511 t=13731
yuan lai 	原來	c=4 d=1.41855 t=9753
yuan liang 	原諒	c=1 d=1 t=1701
yuan sheng 	原生	c=1 d=1 t=6006
yuan shi 	原始	c=1 d=1 t=5531
yuan tou 	原頭	c=1 d=1 t=8195
yuan yi 	願意	c=1 d=1 t=3612
yuan yin 	原因	c=1 d=1 t=10714
yuan yin 	原音	c=2 d=1.00094 t=10712
yuan ze shang 	原則上	c=1 d=1 t=7194
yue 	月	c=3 d=1 t=11236
yue 	約	c=5 d=1 t=11235
yue 	越	c=1 d=1 t=1417
yue da 	越大	c=1 d=1 t=6677
yue du 	閱讀	c=1 d=1 t=3918
yue duo 	越多	c=1 d=1 t=124
yue fu 	岳父	c=1 d=1 t=10588
yue jie 	越界	c=1 d=1 t=10300
yue lai 	越來	c=2 d=1.00156 t=1415
yue xiang 	越想	c=1 d=1 t=1252
yun 	雲	c=1 d=1 t=1304
yun cheng 	運城	c=0 d=0.1 t=7309
yun qi 	運氣	c=1 d=1 t=10849
yun xing 	運行	c=12 d=1.00132 t=9061
yun xing shi 	運行時	c=1 d=1 t=7610
yun xu 	允許	c=2 d=1 t=11571
za ban 	咋辦	c=3 d=1.99011 t=8538
za di 	咋地	c=5 d=2.00923 t=8018
za nong 	咋弄	c=1 d=1 t=12730
zai 	在	c=143 d=2.71247 t=13921
zai ci 	在此	c=2 d=1.98511 t=13397
zai hu 	在乎	c=1 d=1 t=2796
zai hui qu 	再回去	c=1 d=1 t=11195
zai jia 	再加	c=1 d=1 t=1847
zai jia shang 	再加上	c=0 d=0.1 t=2667
zai jia shang wo zi ji 	再加上我自己	c=1 d=1 t=2668
zai jiu shi lun shi 	在就事论事	c=1 d=1 t=1361
zai mai 	再買	c=1 d=1 t=3552
zai na 	在哪	c=1 d=1 t=10151
zai na er 	在哪兒	c=0 d=0.1 t=5670
zai na er me 	在哪兒麼	c=2 d=1 t=13617
zai rang 	再讓	c=1 d=1 t=2607
zai shou 	在手	c=1 d=1 t=174
zai shuo 	再說	c=2 d=1.21438 t=7295
zai wai 	在外	c=1 d=1 t=4647
zai wai mian 	在外面	c=2 d=1.86071 t=5730
zai xiang 	在想	c=2 d=1 t=6201
zan shi 	暫時	c=3 d=1 t=10493
zao 	早	c=2 d=0.158426 t=6638
zao cheng 	造成	c=5 d=1.95123 t=11297
zao dian 	早點	c=1 d=1 t=11844
zao ji nian 	早幾年	c=1 d=1 t=3525
zao jiu 	早就	c=2 d=1 t=13120
zao shang 	早上	c=4 d=1.94649 t=8897
zao zhe ne 	早着呢	c=1 d=1 t=6639
ze 	擇	c=2 d=1.00182 t=2817
zen 	怎	c=1 d=1 t=4622
zen me 	怎麼	c=36 d=1.78125 t=13618
zen me ban 	怎麼辦	c=2 d=1.00017 t=10405
zen me le 	怎麼了	c=2 d=1.1653 t=7813
zen me suan 	怎麼算	c=1 d=1 t=11753
zen me yang 	怎麼樣	c=11 d=1.00394 t=13356
zen me zhe 	怎麼着	c=2 d=1 t=6829
zeng ge ge 	曾格格	c=1 d=1 t=9209
zeng jia 	增加	c=1 d=1 t=11427
zha 	渣	c=1 d=1 t=1716
zha dong 	眨動	c=0 d=0.1 t=11307
zha dong ao 	眨動熬	c=1 d=1 t=11308
zhan 	站	c=4 d=0.1 t=13231
zhan shi 	展示	c=1 d=1 t=3755
zhan shi 	戰時	c=1 d=1 t=3754
zhan ting 	展廳	c=1 d=1 t=7355
zhan zai 	站在	c=1 d=1 t=7915
zhan zheng 	戰爭	c=3 d=2.73463 t=13447
zhang da 	長大	c=1 d=1 t=7259
zhang gong zi 	漲工資	c=1 d=1 t=46
zhang hao 	帳號	c=4 d=1.94176 t=11861
zhang hao 	張皓	c=1 d=1 t=8921
zhang kou 	張口	c=1 d=1 t=11994
zhang luo 	張羅	c=0 d=0.1 t=432
zhang luo hao 	張羅好	c=1 d=1 t=433
zhang mu niang 	丈母娘	c=1 d=1 t=4446
zhang zhou 	张洲	c=1 d=1 t=1192
zhang zong 	張總	c=7 d=1.00001 t=11794
zhao 	找	c=11 d=1.00338 t=11814
zhao 	着	c=1 d=1 t=12733
zhao dao 	找到	c=2 d=1 t=11310
zhao dui xiang 	找對象	c=1 d=1 t=301
zhao ge 	找個	c=3 d=1 t=8412
zhao gong zuo 	找工作	c=1 d=1 t=110
zhao gu 	照顧	c=2 d=1.98511 t=4653
zhao ni 	找你	c=1 d=1 t=11096
zhao pian 	照片	c=3 d=1 t=13777
zhao ren 	招人	c=1 d=1 t=5959
zhao shang 	招商	c=1 d=1 t=8885
zhao wan 	招完	c=1 d=1 t=12776
zhao wo 	找我	c=2 d=1.0001 t=8684
zhao wo men 	找我們	c=1 d=1 t=5378
zhao zhao 	找找	c=0 d=0.1 t=1402
zhe 	着	c=0 d=0.1 t=779
zhe 	這	c=99 d=1.44637 t=13956
zhe bian 	這邊	c=15 d=1.09545 t=11717
zhe bu shi 	這不是	c=1 d=1 t=11815
zhe ceng 	這層	c=2 d=1 t=10341
zhe ci 	這次	c=7 d=1 t=13915
zhe die 	摺疊	c=1 d=1 t=13742
zhe ge 	這個	c=114 d=2.58517 t=13961
zhe ge gei 	這個給	c=1 d=1 t=11299
zhe hua 	這話	c=1 d=1 t=4631
zhe ji nian 	這幾年	c=2 d=1 t=12281
zhe ji tian 	這幾天	c=2 d=1 t=10770
zhe jiu 	這就	c=2 d=1.99501 t=5930
zhe jiu shi 	這就是	c=1 d=1 t=10892
zhe kuai 	這塊	c=2 d=1 t=8957
zhe li 	這裏	c=16 d=1.00307 t=13517
zhe li mian 	這裏面	c=1 d=1 t=10423
zhe liang tian 	這兩天	c=1 d=1 t=3826
zhe me 	這麼	c=16 d=1.8856 t=12961
zhe me gui 	這麼貴	c=1 d=1 t=8861
zhe ne 	着呢	c=0 d=0.1 t=6638
zhe neng li 	這能力	c=1 d=1 t=12728
zhe shi 	這是	c=4 d=1 t=13800
zhe shi hou 	這時候	c=1 d=1 t=13277
zhe shi qing 	這事情	c=1 d=1 t=8748
zhe shi wo 	這是我	c=1 d=1 t=13550
zhe tao 	這套	c=1 d=1 t=6591
zhe teng 	折騰	c=1 d=1 t=3557
zhe xie 	這些	c=8 d=1.00046 t=13927
zhe xie nian 	這些年	c=2 d=1 t=5761
zhe yang 	這樣	c=22 d=2.25899 t=13066
zhe yang xiang 	這樣想	c=1 d=1 t=8406
zhe zhong 	這種	c=3 d=0.1 t=13303
zhe zhong jia nei ge 	這種加內格	c=1 d=1 t=8870
zhe zhong shi qing 	這種事情	c=1 d=1 t=7998
zhe zhong xin wen 	這種新聞	c=1 d=1 t=13304
zhe zhou san 	這週三	c=1 d=1 t=11230
zhen 	真	c=10 d=1 t=13531
zhen 	針	c=1 d=1 t=6661
zhen 	鎮	c=2 d=1.00007 t=4206
zhen dang 	震盪	c=1 d=1 t=8841
zhen de 	真的	c=11 d=1.42977 t=13091
zhen dui 	針對	c=2 d=1 t=10699
zhen jiu 	鍼灸	c=1 d=1 t=6659
zhen shi 	真實	c=3 d=1.00023 t=11882
zhen shi 	真是	c=1 d=1 t=4558
zheng 	整	c=1 d=1 t=1402
zheng ce 	政策	c=8 d=1.9502 t=10139
zheng chang 	正常	c=14 d=1.94503 t=12423
zheng chang shi yong 	正常使用	c=1 d=1 t=11665
zheng fu 	政府	c=1 d=1 t=13302
zheng ge 	整個	c=2 d=1.45384 t=7731
zheng gui 	正規	c=1 d=1 t=13061
zheng ju 	證據	c=1 d=1 t=2722
zheng qian 	掙錢	c=1 d=1 t=12529
zheng qu 	爭取	c=1 d=1 t=8278
zheng shi 	正式	c=3 d=1.00187 t=2496
zheng shi jian mian 	正式見面	c=2 d=1.41271 t=1102
zheng tian 	整天	c=2 d=1.00064 t=1501
zheng wu 	政務	c=0 d=0.1 t=13823
zheng wu ban 	政務版	c=2 d=1.91851 t=13841
zheng yu 	蒸魚	c=1 d=1 t=1935
zheng zai 	正在	c=1 d=1 t=10577
zhi 	值	c=4 d=1.00001 t=11590
zhi 	只	c=3 d=1 t=12934
zhi 	指	c=2 d=1.00047 t=3426
zhi bo 	直播	c=3 d=1.01596 t=1273
zhi cai 	制裁	c=1 d=1 t=2483
zhi chi 	支持	c=7 d=2.53786 t=9390
zhi dao 	知道	c=22 d=1.51946 t=13805
zhi de 	值得	c=1 d=1 t=3565
zhi de 	知的	c=1 d=1 t=3564
zhi ding 	制定	c=1 d=1 t=9763
zhi ding 	指定	c=1 d=1 t=9764
zhi gou 	只夠	c=1 d=1 t=12446
zhi hou 	之後	c=6 d=1 t=13917
zhi hui 	只會	c=3 d=1.94177 t=9544
zhi jian 	之間	c=1 d=1.02774 t=6257
zhi jie 	直接	c=25 d=2.77281 t=13682
zhi jin 	至今	c=1 d=1 t=1324
zhi kan 	只看	c=2 d=1.67706 t=6572
zhi lan 	芝蘭	c=0 d=0.1 t=6065
zhi lei 	之類	c=1 d=1 t=5961
zhi nan 	直男	c=1 d=1 t=6020
zhi neng 	只能	c=6 d=1.64082 t=13281
zhi neng shuo 	只能說	c=1 d=1 t=3576
zhi neng xuan ze 	只能選擇	c=1 d=1 t=8423
zhi pian 	紙片	c=1 d=1 t=7334
zhi qian 	之前	c=5 d=1.00012 t=11915
zhi shi 	只是	c=11 d=1 t=13440
zhi shi 	直視	c=2 d=1.53818 t=6621
zhi suo yi 	之所以	c=1 d=1 t=2499
zhi wang 	指望	c=4 d=1.08416 t=10200
zhi xi wang 	只希望	c=1 d=1 t=8370
zhi xian 	直線	c=2 d=1.00041 t=10707
zhi xiang 	只想	c=2 d=1.01291 t=2634
zhi xing 	執行	c=5 d=1.0002 t=13470
zhi xu yao 	只需要	c=2 d=1.05613 t=11603
zhi yao 	只要	c=20 d=2.4898 t=13554
zhi yi 	質疑	c=2 d=1.93239 t=8063
zhi yu 	至於	c=3 d=2.01255 t=1163
zhi yuan 	支援	c=1 d=1 t=3846
zhi zhi 	制止	c=1 d=1 t=13478
zhong 	中	c=10 d=1.00008 t=13820
zhong 	種	c=3 d=0.1 t=11829
zhong cai 	仲裁	c=5 d=2.84167 t=11928
zhong cai ting 	仲裁庭	c=1 d=1 t=11911
zhong duan 	中斷	c=1 d=1 t=9110
zhong duan 	終端	c=5 d=1.10316 t=11596
zhong guo 	中國	c=10 d=4.40283 t=13479
zhong huan 	中環	c=3 d=1.04411 t=7010
zhong jiang 	中獎	c=3 d=1.87372 t=10874
zhong jiang lv 	中獎率	c=1 d=1 t=5986
zhong jie 	中介	c=2 d=1.97531 t=6991
zhong kao 	中考	c=3 d=2.64477 t=10081
zhong mei 	中美	c=2 d=1 t=13231
zhong shen 	終身	c=6 d=4.69641 t=7221
zhong shen he tong 	終身和同	c=1 d=1 t=7007
zhong wen 	中文	c=1 d=1 t=3968
zhong wen ban 	中文版	c=3 d=1.00174 t=5362
zhong wu 	中午	c=5 d=1.23642 t=8889
zhong xin 	中心	c=1 d=1 t=11586
zhong xun 	中旬	c=1 d=1 t=4390
zhong ya 	中亞	c=1 d=1 t=7273
zhong yao 	重要	c=7 d=1.99005 t=13113
zhong ying wen 	中英文	c=2 d=1.00072 t=4812
zhong zhuang 	重裝	c=1 d=1 t=11831
zhong zhuang qi shi 	種裝騎士	c=1 d=1 t=11830
zhou 	周	c=1 d=1 t=11170
zhou bian 	週邊	c=2 d=0.1 t=12322
zhou bian ren 	週邊人	c=1 d=1 t=12323
zhou jiang 	驟降	c=1 d=1 t=9088
zhou liu 	週六	c=2 d=1 t=11178
zhou mo 	週末	c=4 d=1.91727 t=11086
zhou nian 	週年	c=1 d=1 t=11242
zhou san 	週三	c=0 d=0.1 t=11229
zhou tian 	周天	c=4 d=1 t=11326
zhou yi 	週一	c=2 d=1 t=11199
zhu 	住	c=20 d=1.95806 t=13648
zhu ce 	註冊	c=3 d=2.72101 t=2181
zhu dong 	主動	c=1 d=1 t=482
zhu guo 	住果	c=1 d=1 t=4804
zhu jie 	註解	c=1 d=1 t=11428
zhu kao 	主考	c=1 d=1 t=7979
zhu le 	住了	c=1 d=1 t=13028
zhu ru 	注入	c=1 d=1 t=3998
zhu se 	主色	c=2 d=1.96561 t=4953
zhu ti 	主題	c=3 d=2.02806 t=11650
zhu wo 	主臥	c=1 d=1 t=11413
zhu yao 	主要	c=3 d=1.00007 t=5636
zhu yi 	主一	c=1 d=1 t=3353
zhu yi 	注意	c=4 d=1.01925 t=7585
zhu zai 	住在	c=1 d=1 t=2457
zhua 	抓	c=1 d=1 t=1873
zhua jin 	抓緊	c=2 d=1.01633 t=4153
zhuan 	賺	c=3 d=1.02328 t=6514
zhuan 	轉	c=1 d=1 t=4035
zhuan de 	賺得	c=2 d=1 t=12915
zhuan huan 	轉換	c=1 d=1 t=9171
zhuan huan 	轉環	c=4 d=1.92775 t=11549
zhuan le 	賺了	c=2 d=1 t=6567
zhuan qian 	賺錢	c=2 d=1.00001 t=12550
zhuan ti 	專題	c=5 d=4.52266 t=9272
zhuan tou 	磚頭	c=1 d=1 t=7021
zhuan ye 	轉業	c=1 d=1 t=7068
zhuan yong 	專用	c=1 d=1 t=2987
zhuan zai 	轉載	c=1 d=1 t=9013
zhuan zhi 	轉職	c=1 d=1 t=11832
zhuang 	裝	c=2 d=0.100041 t=11829
zhuang tai 	狀態	c=11 d=1.00001 t=11622
zhuang xiu 	裝修	c=2 d=1.82696 t=13040
zhui 	追	c=1 d=1 t=2835
zhui qiu 	追求	c=1 d=1 t=1056
zhun 	準	c=1 d=1 t=9440
zhun bei 	準備	c=12 d=1.00545 t=13870
zhun que 	準確	c=1 d=1 t=10685
zhuo qing 	酌情	c=1 d=1 t=11570
zhuo shang 	桌上	c=1 d=1 t=817
zhuo zhong 	着重	c=1 d=1 t=11613
zhuo zi 	桌子	c=1 d=1 t=790
zi 	子	c=3 d=2.29459 t=838
zi 	字	c=1 d=1 t=6881
zi a 	子啊	c=2 d=1 t=8559
zi ai 	自愛	c=1 d=1 t=1695
zi dai 	自帶	c=2 d=1 t=11678
zi ding yi 	自定義	c=4 d=2.67788 t=11683
zi dong 	自動	c=1 d=1 t=11309
zi duan 	子断	c=1 d=1 t=2056
zi duan 	字段	c=4 d=1.05558 t=11588
zi fu chuan 	字符串	c=1 d=1 t=7709
zi ge 	資格	c=2 d=1 t=9849
zi ge er 	紫革耳	c=1 d=1 t=9120
zi ji 	子集	c=2 d=1.10915 t=11989
zi ji 	自己	c=33 d=1.31506 t=13020
zi ji de 	自己的	c=1 d=1 t=12759
zi jin 	資金	c=1 d=1 t=13267
zi mu 	子模	c=1 d=1 t=8823
zi mu 	字母	c=1 d=1 t=8824
zi qian 	自遣	c=1 d=1 t=11914
zi ran 	自然	c=1 d=1 t=10625
zi shen 	自身	c=1 d=1 t=11884
zi ti 	字體	c=11 d=1.00169 t=6108
zi xi 	仔細	c=2 d=1 t=7539
zi xun 	諮詢	c=1 d=1 t=4710
zi yuan 	資源	c=3 d=1 t=11625
zong 	總	c=3 d=1.55156 t=4549
zong he 	總和	c=2 d=1.00458 t=3465
zong jue de 	總覺得	c=1 d=1 t=201
zong shi 	總是	c=1 d=1 t=3139
zong shu 	總數	c=3 d=1.94176 t=9053
zong ti 	總體	c=1 d=1 t=9060
zong tong 	總統	c=1 d=1 t=13331
zong xiang 	总相	c=1 d=1 t=5676
zou 	走	c=18 d=2.1058 t=12402
zou cha 	走查	c=1 d=1 t=5171
zou dong 	走動	c=1 d=1 t=8114
zou du 	走讀	c=1 d=1 t=5514
zou lai 	走來	c=1 d=1 t=12085
zou qu 	走去	c=1 d=1 t=12086
zu 	租	c=2 d=1.78663 t=4292
zu 	組	c=1 d=1 t=5910
zu chu qu 	租出去	c=1 d=1 t=3641
zu fang zi 	租房子	c=2 d=1.81058 t=4247
zu gou 	足夠	c=2 d=1 t=10095
zu ji 	祖籍	c=1 d=1 t=12302
zu jian 	組件	c=1 d=1 t=13896
zu jian 	組建	c=1 d=1 t=11021
zui 	嘴	c=2 d=1.00586 t=4230
zui 	最	c=1 d=0.175741 t=12358
zui duo 	最多	c=1 d=1 t=5627
zui gao 	最高	c=2 d=1 t=9735
zui gao wei 	最高位	c=1 d=1 t=10002
zui gui 	最貴	c=1 d=1 t=6574
zui hao 	最好	c=3 d=1 t=10541
zui hou 	最後	c=8 d=1.38651 t=13685
zui jian 	嘴尖	c=0 d=0.1 t=10102
zui jian da 	嘴尖大	c=1 d=1 t=10103
zui jin 	最近	c=11 d=1.00581 t=11723
zui qi pa 	最奇葩	c=1 d=1 t=12359
zui shao 	最少	c=2 d=1 t=10082
zui xin 	最新	c=5 d=1.90781 t=11345
zui xin ban ben 	最新版本	c=3 d=2.95084 t=11076
zui xing mu 	最醒目	c=1 d=1 t=11521
zui yan 	醉眼	c=0 d=0.1 t=12251
zui yan zhong 	最嚴重	c=1 d=1 t=12254
zui yan zhong 	醉眼中	c=1 d=1 t=12252
zuo 	做	c=24 d=3.32491 t=13970
zuo bi 	作弊	c=1 d=1 t=7939
zuo ce 	左側	c=1 d=1 t=10346
zuo chu 	做出	c=1 d=1 t=7940
zuo dian 	做點	c=2 d=1.63445 t=5808
zuo fan 	作犯	c=3 d=1 t=5601
zuo fan 	做飯	c=4 d=1.00004 t=7809
zuo gong jiao che 	做公交車	c=1 d=1 t=13643
zuo hao 	做好	c=1 d=1 t=8585
zuo jiu le 	做久了	c=1 d=1 t=13354
zuo le 	做了	c=2 d=1.09442 t=8949
zuo ren 	做人	c=1 d=1 t=691
zuo shang jiao 	左上角	c=1 d=1 t=10345
zuo shi 	做事	c=1 d=1 t=866
zuo shi qing 	做事情	c=1 d=1 t=1039
zuo ti 	做題	c=0 d=0.1 t=6996
zuo ti ni 	做題你	c=1 d=1 t=6997
zuo tian 	昨天	c=10 d=1 t=12840
zuo wei 	作爲	c=3 d=1 t=11518
zuo wo 	坐我	c=1 d=1 t=5918
zuo you 	左右	c=4 d=1.92774 t=13014
zuo zai 	坐在	c=1 d=1 t=8044
zuo zhe 	坐着	c=2 d=1.55156 t=8112
zuo zuo 	坐坐	c=3 d=1.97045 t=10953
